,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
647,2019-01-29,60.309624,61.991631,60.309624,61.665272,61.186741,2137258
648,2019-01-30,62.083683,62.920502,61.297070,62.535564,62.050285,1251882
649,2019-01-31,62.518829,62.920502,61.857742,62.753139,62.266167,1317966
650,2019-02-01,62.853558,63.154812,62.025105,62.200836,61.718151,1535934
651,2019-02-04,62.384937,62.384937,61.673641,62.175732,61.693241,2015487
652,2019-02-05,62.317993,62.736401,61.966526,62.368202,61.884220,2677876
653,2019-02-06,62.133892,62.933056,62.075314,62.719666,62.232956,2030783
654,2019-02-07,62.092049,62.401672,61.564854,62.276150,61.792881,2317703
655,2019-02-08,63.096233,64.845184,62.259415,64.284515,63.785656,3635310
656,2019-02-11,64.234306,64.661087,63.514645,64.569038,64.067970,2428121
657,2019-02-12,65.012550,66.200836,64.686195,65.958160,65.446312,2615138
658,2019-02-13,66.192467,67.355652,66.008369,67.313805,66.791443,3212758
659,2019-02-14,67.096237,67.774055,66.694557,67.322174,66.799751,2542841
660,2019-02-15,68.033470,68.476990,67.740585,68.451881,67.920692,2213379
661,2019-02-19,67.924683,68.225945,67.054390,67.347282,66.824661,2655888
662,2019-02-20,67.497910,68.384933,67.497910,67.832634,67.306252,3560264
663,2019-02-21,67.656906,67.933052,66.991631,67.456070,66.990471,2131044
664,2019-02-22,67.832634,68.125526,67.523010,68.092049,67.622040,1077173
665,2019-02-25,68.510460,68.845184,67.899582,68.284515,67.813179,2109175
666,2019-02-26,68.100418,68.644348,68.016739,68.401672,67.929535,2170359
667,2019-02-27,68.317993,68.460251,67.878662,68.376572,67.904602,1442843
668,2019-02-28,68.276154,68.677826,67.841003,68.259415,67.788254,2281375
669,2019-03-01,68.669456,69.280334,68.523010,69.087868,68.611000,1561268
670,2019-03-04,69.364014,69.899582,68.577408,69.104607,68.627617,2103200
671,2019-03-05,69.213387,69.489540,68.828453,68.828453,68.353363,1294663
672,2019-03-06,68.861923,69.217575,68.577408,68.652718,68.178848,1256065
673,2019-03-07,68.610878,68.610878,67.514641,67.832634,67.364410,1839822
674,2019-03-08,67.146446,67.790794,66.602509,67.280334,66.815941,1845319
675,2019-03-11,67.389122,68.794975,67.389122,68.769875,68.295189,1759877
676,2019-03-12,68.903763,69.122177,68.443512,68.719666,68.245331,1669774
677,2019-03-13,69.138077,70.041840,68.979080,69.606697,69.126221,1840778
678,2019-03-14,69.364014,69.744766,69.071129,69.154816,68.677467,1600464
679,2019-03-15,69.104607,69.581589,68.979080,69.071129,68.594368,2210033
680,2019-03-18,69.129707,70.008369,69.054390,69.799164,69.317375,1233599
681,2019-03-19,69.933052,70.112968,69.246864,69.497910,69.018204,2019431
682,2019-03-20,69.598328,69.933052,68.861923,69.447701,68.968338,1649339
683,2019-03-21,69.347282,70.669456,69.271965,70.476990,69.990509,1085419
684,2019-03-22,70.125526,70.267784,68.794975,68.811714,68.336746,1359074
685,2019-03-25,68.811714,69.405861,68.619247,69.121338,68.644234,790134
686,2019-03-26,69.464432,70.251045,69.288704,69.941422,69.458633,1699888
687,2019-03-27,70.158997,70.242676,68.803345,68.903763,68.428162,1546211
688,2019-03-28,69.087868,69.807533,68.945610,69.405861,68.926796,1439975
689,2019-03-29,69.958160,70.334724,69.690376,70.200836,69.716270,1491599
690,2019-04-01,70.828453,71.297073,70.543930,71.188286,70.696907,1394446
691,2019-04-02,71.456070,71.807533,71.129707,71.698746,71.203835,903181
692,2019-04-03,72.200836,72.761505,72.025108,72.401672,71.901917,1071676
693,2019-04-04,72.510460,72.928871,72.133888,72.217575,71.719086,1086255
694,2019-04-05,72.485359,72.753136,72.234306,72.577408,72.076447,1892163
695,2019-04-08,72.376572,72.757324,71.899582,72.744766,72.242638,1583734
696,2019-04-09,72.251045,72.485359,71.824265,72.066948,71.569504,894697
697,2019-04-10,72.175735,72.200836,71.807533,71.991631,71.494705,1727134
