,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
75,2016-05-24,128.149994,128.470001,126.540001,128.250000,115.535088,404800
76,2016-05-25,128.309998,129.339996,128.309998,129.000000,116.210739,275100
77,2016-05-26,129.050003,129.300003,128.639999,128.929993,116.147659,450900
78,2016-05-27,128.919998,129.369995,128.160004,129.339996,116.517014,254500
79,2016-05-31,129.210007,129.449997,128.029999,129.000000,116.210739,513900
80,2016-06-01,129.000000,129.419998,128.210007,128.919998,116.138657,616400
81,2016-06-02,128.820007,128.820007,127.680000,128.710007,115.949501,446800
82,2016-06-03,128.490005,128.710007,127.279999,128.330002,115.607162,580800
83,2016-06-06,128.880005,129.639999,128.279999,128.839996,116.066605,495100
84,2016-06-07,129.100006,130.169998,128.570007,129.529999,116.688194,314800
85,2016-06-08,129.759995,131.300003,128.839996,131.009995,118.021461,380700
86,2016-06-09,130.160004,130.600006,129.500000,129.800003,116.931427,482300
87,2016-06-10,129.020004,129.229996,127.500000,128.759995,115.994530,726100
88,2016-06-13,128.490005,128.580002,127.290001,127.339996,114.715309,403000
89,2016-06-14,126.550003,127.699997,124.480003,127.370003,114.742348,785500
90,2016-06-15,128.089996,128.089996,126.099998,126.209999,113.697342,511300
91,2016-06-16,125.820000,126.180000,124.419998,125.930000,113.445099,767700
92,2016-06-17,125.949997,126.000000,124.260002,125.500000,113.057732,568900
93,2016-06-20,126.209999,127.529999,126.160004,127.000000,114.409004,692600
94,2016-06-21,127.589996,127.930000,127.050003,127.279999,114.661263,431900
95,2016-06-22,127.540001,127.750000,126.419998,126.860001,114.282898,723800
96,2016-06-23,127.489998,128.470001,126.769997,127.230003,115.124405,569200
97,2016-06-24,123.739998,126.199997,121.690002,122.139999,110.518715,1237200
98,2016-06-27,121.110001,121.550003,117.820000,119.559998,108.184181,1452900
99,2016-06-28,120.000000,121.230003,119.110001,121.150002,109.622917,613000
100,2016-06-29,122.410004,124.139999,122.129997,123.809998,112.029823,845600
101,2016-06-30,124.500000,126.099998,123.769997,126.070000,114.074783,676500
102,2016-07-01,126.470001,128.100006,125.669998,126.029999,114.038597,374700
103,2016-07-05,125.669998,126.180000,124.769997,125.690002,113.730942,389500
104,2016-07-06,125.449997,127.080002,125.139999,126.989998,114.907242,604300
105,2016-07-07,126.959999,128.470001,126.750000,127.550003,115.413971,445800
106,2016-07-08,128.529999,129.750000,128.419998,129.529999,117.205544,462900
107,2016-07-11,130.000000,130.339996,129.190002,129.380005,117.069847,218000
108,2016-07-12,130.320007,131.479996,129.179993,131.199997,118.716660,416700
109,2016-07-13,131.460007,132.360001,131.259995,132.240005,119.657707,384400
110,2016-07-14,133.070007,133.339996,131.500000,131.750000,119.214340,335900
111,2016-07-15,132.160004,132.710007,131.809998,132.100006,119.531052,353800
112,2016-07-18,131.869995,132.740005,131.279999,132.220001,119.639641,262500
113,2016-07-19,131.660004,133.139999,131.619995,132.509995,119.902031,325200
114,2016-07-20,132.979996,134.509995,131.899994,133.919998,121.177902,317700
115,2016-07-21,133.529999,133.750000,132.360001,132.869995,120.227776,216800
